in_channels,out_channels,kernel_size,stride,groups,hw
3189,3195,1,1,1,14
336,336,3,1,12,14
132,132,3,1,33,7
2604,2856,3,2,42,7
46,38,1,1,1,56
306,306,3,1,34,7
2680,2660,3,2,20,14
1355,309,1,1,1,14
2072,2072,3,2,28,14
1128,311,1,1,1,56
23,70,1,2,1,112
1868,1580,1,1,1,56
30,62,1,1,1,112
3484,3224,1,1,1,7
28,83,1,2,1,112
3253,3025,1,1,1,14
3654,3630,1,1,1,14
720,712,3,2,8,28
285,959,1,1,1,7
179,397,1,1,1,7
7,15,3,1,1,112
966,3949,1,1,1,14
63,178,1,2,1,56
2570,2500,3,2,10,28
210,204,3,1,6,28
105,98,3,2,7,28
19,59,1,1,1,56
1199,1834,1,1,1,14
331,1439,1,1,1,7
489,2632,1,1,1,7
980,970,3,1,10,28
65,78,1,2,1,112
1647,2379,1,1,1,7
3430,3430,3,1,35,7
282,270,3,2,3,112
1825,1825,3,2,25,7
11,10,3,2,1,112
40,148,1,1,1,7
945,233,1,1,1,14
1662,1614,3,1,3,112
1155,277,1,1,1,28
178,123,1,1,1,112
1650,1620,3,1,30,7
121,247,1,2,1,56
188,76,1,1,1,14
3016,3016,3,2,29,7
1226,1106,1,1,1,14
896,704,3,1,16,14
464,456,3,1,8,28
2496,2496,3,2,26,7
330,330,3,1,30,14
11,12,1,2,1,112
1138,301,1,1,1,56
37,44,1,1,1,112
1044,1015,3,2,29,14
3234,3192,3,2,42,14
198,74,1,1,1,7
3124,2997,1,1,1,14
36,49,1,1,1,14
207,539,1,1,1,7
44,33,3,2,11,7
705,133,1,1,1,7
22,36,1,1,1,112
710,700,3,1,5,56
548,520,3,1,4,112
1045,1034,3,2,11,14
1770,1770,3,2,30,14
2700,1068,1,1,1,28
3154,1689,1,1,1,7
437,437,3,1,19,7
3240,3240,3,1,30,7
1320,1290,3,1,30,14
59,39,1,1,1,14
502,2582,1,1,1,14
1581,1581,3,1,31,14
40,46,1,1,1,112
2869,2881,1,1,1,7
105,312,1,1,1,7
625,620,3,1,5,56
3,5,3,1,1,112
234,234,3,1,39,7
1833,1833,3,2,39,14
546,546,3,1,21,14
3833,3849,1,1,1,14
819,812,3,2,7,28
180,175,3,1,5,28
116,135,1,1,1,28
841,261,1,1,1,56
28,37,1,1,1,28
112,126,1,1,1,28
1092,1050,3,1,42,7
3751,3751,3,1,31,7
10,19,1,1,1,28
3242,717,1,1,1,14
3085,2769,1,1,1,7
2032,1653,1,1,1,7
31,52,1,1,1,7
103,50,1,1,1,56
245,240,3,2,5,56
140,135,3,1,5,28
19,20,1,1,1,14
72,72,3,1,2,56
59,140,1,1,1,7
1631,1596,3,2,7,56
22,19,3,2,1,112
1747,1553,1,1,1,7
317,296,1,1,1,14
190,289,1,2,1,112
62,53,1,1,1,112
535,1045,1,1,1,14
3244,3187,1,1,1,14
96,96,3,2,2,56
929,867,1,1,1,56
26,42,1,1,1,112
832,832,3,2,8,28
3444,3444,3,2,41,14
50,52,3,2,1,112
2557,2259,1,1,1,56
120,112,3,1,4,56
400,380,3,1,20,14
236,304,1,2,4,28
3920,2720,3,1,10,7
1508,1495,3,1,13,14
204,192,3,2,12,14
6,9,1,1,1,7
23,34,1,2,1,112
23,71,1,1,1,112
514,1789,1,1,1,7
848,874,1,1,1,7
75,152,1,2,1,112
783,754,3,2,29,14
65,105,1,2,1,56
11,15,1,1,1,28
1050,1080,3,1,30,7
62,159,1,1,1,7
49,47,1,2,1,112
193,209,1,1,1,56
68,76,1,1,1,7
1146,1609,1,1,1,28
720,780,3,2,4,112
2640,2620,3,2,20,14
102,102,3,2,3,56
138,150,3,2,3,28
100,100,3,2,10,14
622,223,1,1,1,56
3640,939,1,1,1,7
168,148,3,2,2,112
1386,1364,3,2,11,14
800,784,3,1,16,14
312,1598,1,1,1,56
2439,2320,1,1,1,28
2805,2754,3,2,17,14
880,840,3,2,40,14
2420,2420,3,2,20,14
3444,3444,3,2,41,14
1632,1620,3,2,12,14
2756,2531,1,1,1,28
792,768,3,1,4,112
251,107,1,1,1,56
728,910,3,2,26,7
684,684,3,2,36,14
3687,781,1,1,1,28
1802,1462,3,1,34,14
1275,2489,1,1,1,28
1927,1271,3,1,41,14
2184,2730,3,2,42,14
1875,431,1,1,1,14
68,72,3,1,2,28
646,142,1,1,1,7
2789,521,1,1,1,56
1152,430,1,1,1,14
162,153,3,2,9,14
56,128,1,1,1,7
456,424,3,2,4,112
1366,260,1,1,1,7
1600,1600,3,2,32,14
1919,1900,3,2,19,14
237,1149,1,1,1,28
1299,1127,1,1,1,7
856,3367,1,1,1,28
158,283,1,2,1,56
8,12,3,1,1,112
260,234,3,1,26,7
323,323,3,2,17,14
880,870,3,1,5,112
1353,1312,3,1,41,14
3235,752,1,1,1,7
122,162,1,2,1,56
3903,1017,1,1,1,14
929,908,1,1,1,28
1589,1537,1,1,1,14
1221,1221,3,2,33,7
36,32,1,1,1,14
31,40,3,2,1,28
240,235,3,2,5,28
3276,3258,3,2,9,56
51,48,3,1,3,56
3378,3160,1,1,1,28
120,117,3,1,3,56
8,22,1,1,1,56
910,889,3,2,7,28
602,588,3,1,7,28
153,153,3,2,17,7
2608,2544,3,2,16,14
485,415,3,1,5,56
4,6,1,1,1,112
241,234,1,1,1,56
32,81,1,1,1,112
948,224,1,1,1,7
264,680,1,1,1,56
303,1894,1,1,1,7
400,400,3,2,16,14
202,320,1,2,2,56
54,79,1,1,1,14
48,56,3,2,2,56
3618,3618,3,1,27,7
261,958,1,1,1,28
462,462,3,2,33,14
650,650,3,1,26,14
682,547,1,1,1,7
1824,1794,3,2,6,56
901,888,1,1,1,14
2269,477,1,1,1,28
20,26,3,1,1,56
24,65,1,1,1,56
1224,527,1,1,1,7
1625,334,1,1,1,14
450,510,3,2,5,28
1424,1400,3,2,8,28
1107,279,1,1,1,14
774,249,1,1,1,56
186,272,1,2,2,28
66,77,3,1,11,7
613,2250,1,1,1,14
132,88,1,1,1,112
740,206,1,1,1,28
1204,1238,1,1,1,14
173,79,1,1,1,14
232,224,3,1,4,56
400,390,3,1,10,14
1875,1875,3,2,25,14
712,235,1,1,1,56
3007,3007,3,1,31,7
297,286,3,2,11,14
864,864,3,1,12,14
2093,2093,3,2,7,112
1960,1920,3,2,40,14
15,25,1,1,1,112
1344,2577,1,1,3,14
71,188,1,2,1,56
1533,1512,3,1,21,14
14,16,1,1,1,14
1645,349,1,1,1,7
703,703,3,1,37,14
617,621,1,1,1,7
91,62,1,1,1,112
246,86,1,1,1,28
965,245,1,1,1,14
3293,3293,3,1,37,7
3729,3696,3,1,33,7
550,3269,1,1,1,7
2665,2583,3,1,41,14
702,702,3,2,18,14
1886,1845,3,2,41,7
1848,1848,3,2,28,7
288,275,1,1,1,28
132,156,3,2,4,14
960,960,3,1,20,14
559,1529,1,1,1,28
64,114,1,1,1,56
17,27,1,1,1,112
980,966,3,2,14,14
1528,238,1,1,1,7
14,22,1,1,1,56
2222,2222,3,2,22,7
65,52,1,1,1,56
90,84,3,2,3,112
177,79,1,1,1,28
23,47,1,1,1,112
120,120,3,2,12,7
1290,1305,3,2,15,14
206,187,1,1,1,56
725,725,3,2,25,14
1222,349,1,1,1,28
2090,2068,3,1,11,14
880,840,3,1,40,7
672,656,3,1,8,28
588,624,3,2,4,112
1080,1080,3,1,12,14
406,406,3,1,14,14
508,550,1,1,1,7
189,366,1,1,1,112
2211,2167,3,2,11,28
1024,1008,3,2,16,14
1854,1818,3,1,18,14
2004,459,1,1,1,14
120,135,3,2,3,56
2014,2014,3,1,19,14
352,352,3,1,22,14
24,28,1,1,1,56
2055,2506,1,1,1,7
3168,3168,3,2,24,7
2808,2772,3,1,9,56
3108,2827,1,1,1,14
2030,2030,3,2,35,14
515,504,1,1,1,56
277,309,1,1,1,14
240,240,3,2,8,14
455,420,3,2,35,7
3953,1300,1,1,1,28
1497,392,1,1,1,14
74,152,1,2,1,112
2007,1935,3,1,9,28
1058,330,1,1,1,56
1353,541,1,1,1,14
400,380,3,1,20,14
1217,3868,1,1,1,14
43,118,1,1,1,112
352,1971,1,1,1,14
1269,314,1,1,1,14
960,920,3,1,40,7
1036,1022,3,2,14,14
32,55,1,1,1,56
3539,700,1,1,1,14
37,54,1,1,1,112
70,59,1,1,1,112
828,828,3,1,36,14
984,943,3,2,41,7
227,420,1,1,1,28
40,56,1,1,1,56
3948,3948,3,2,42,14
614,1565,1,1,1,14
524,575,1,1,1,7
579,1409,1,1,1,56
5,17,3,1,1,112
1332,1332,3,1,37,14
2496,2496,3,2,24,7
1905,1890,3,2,15,14
105,77,1,1,1,112
3581,871,1,1,1,7
627,189,1,1,1,56
70,64,3,1,2,112
276,268,3,1,4,56
510,510,3,2,30,14
2448,539,1,1,1,56
135,220,1,2,5,14
774,721,1,1,1,14
354,368,3,2,2,56
12,17,1,1,1,112
660,660,3,1,33,14
3922,3931,1,1,1,7
3518,3568,1,1,1,14
1228,1234,1,1,1,7
314,117,1,1,1,14
1180,2554,1,1,2,28
198,187,3,1,11,14
52,272,1,1,1,56
2475,2475,3,2,33,7
124,315,1,1,1,7
984,972,3,1,6,56
90,44,1,1,1,56
2000,1960,3,1,40,14
2176,2142,3,1,34,14
2352,2304,3,2,24,7
1023,1023,3,1,33,14
2480,2400,3,1,16,14
1654,403,1,1,1,56
607,2875,1,1,1,56
1236,1218,3,2,6,56
788,200,1,1,1,14
168,164,3,1,4,56
3304,755,1,1,1,7
9,14,1,1,1,112
739,484,1,1,1,112
105,376,1,1,1,14
3880,3880,3,2,40,7
3432,3276,3,1,26,14
1448,1432,3,1,8,28
2457,566,1,1,1,14
189,189,3,2,27,7
132,505,1,1,1,7
8,23,1,1,1,112
384,1692,1,1,1,7
63,60,3,2,3,56
134,129,1,1,1,14
81,145,1,2,1,112
1560,1530,3,1,30,14
39,51,1,1,1,28
48,108,1,1,1,7
1091,910,1,1,1,7
1260,1224,3,1,36,14
32,43,1,1,1,28
1224,1207,3,1,17,14
440,114,1,1,1,7
218,271,1,2,1,112
25,42,3,2,1,112
415,462,1,1,1,56
943,865,1,1,1,14
395,154,1,1,1,56
3663,3663,3,1,37,7
28,44,3,2,1,112
113,64,1,1,1,56
186,186,3,2,6,28
594,600,3,2,3,112
485,480,3,1,5,56
664,687,1,1,1,7
1176,1157,1,1,1,56
506,539,1,1,11,7
27,37,3,1,1,112
2924,2924,3,2,34,7
3861,3861,3,1,39,7
3895,3895,3,2,41,7
104,41,1,1,1,7
594,594,3,2,18,14
881,202,1,1,1,56
509,1823,1,1,1,28
316,344,1,2,2,112
1232,324,1,1,1,56
160,132,3,2,2,112
4,6,1,1,1,7
2028,1989,3,1,39,14
2442,1756,1,1,1,14
21,28,1,1,1,56
8,13,1,1,1,112
84,124,1,1,1,112
2405,2368,3,2,37,7
3904,3904,3,1,32,7
15,21,1,1,1,28
90,90,3,2,2,56
130,151,1,1,1,28
11,28,1,1,1,7
1827,1806,3,1,7,56
26,26,3,2,26,7
88,84,3,1,4,56
103,167,1,2,1,112
20,40,1,1,1,7
178,112,1,1,1,112
3148,2876,1,1,2,14
634,1680,1,1,2,14
1537,1540,1,1,1,7
317,799,1,1,1,56
715,715,3,1,13,14
80,99,1,1,1,14
672,541,1,1,1,14
154,245,1,2,1,112
3840,3840,3,1,40,7
304,384,1,2,2,56
240,316,1,2,2,112
168,168,3,2,14,14
2302,2333,1,1,1,7
1499,1792,1,1,1,7
960,942,3,2,6,56
25,109,1,1,1,28
2120,2080,3,2,40,7
2226,2191,3,1,7,56
2162,460,1,1,1,14
560,2541,1,1,1,7
396,396,3,2,33,7
575,570,3,2,5,56
420,420,3,1,14,14
934,3541,1,1,1,7
66,55,1,1,1,112
2554,588,1,1,1,28
74,155,1,2,1,112
46,33,1,1,1,14
2400,2376,3,2,24,7
378,357,3,1,21,14
243,243,3,1,27,14
1337,1311,1,1,1,14
2668,2645,3,2,23,7
67,49,1,1,1,28
3574,3668,1,1,1,14
1312,1271,3,1,41,7
1508,1508,3,1,26,14
1215,1138,1,1,1,14
3654,3612,3,2,42,14
63,192,1,1,1,7
2046,2094,3,1,6,112
2975,2873,3,1,17,28
2561,2388,1,1,1,28
76,127,1,1,1,28
1792,664,1,1,2,14
112,314,1,1,1,28
2204,2185,3,1,19,14
28,26,3,2,2,112
234,225,3,1,9,14
3850,3850,3,2,14,28
7,12,1,1,1,112
82,82,3,1,41,7
236,199,3,1,1,112
1440,1400,3,1,40,14
476,462,3,1,14,14
26,46,1,2,1,112
116,118,3,2,2,112
1242,1242,3,2,23,7
272,272,3,2,17,14
3066,3024,3,2,42,14
15,32,1,1,1,112
925,390,1,1,1,112
858,984,3,2,6,14
144,56,1,1,1,7
1269,1269,3,2,27,14
256,308,1,2,2,56
133,80,1,1,1,56
1188,1188,3,1,18,14
1201,1196,1,1,1,14
623,553,3,1,7,28
370,370,3,2,5,56
2256,2256,3,2,24,7
72,66,3,2,6,28
1357,1357,3,1,23,14
76,88,1,1,1,7
3063,2800,1,1,1,28
372,341,3,1,31,14
266,266,3,2,7,28
3942,3942,3,2,27,14
5,12,3,1,1,112
126,285,1,1,1,14
2910,2880,3,1,30,7
2140,2120,3,2,10,28
118,130,1,1,1,28
1635,295,1,1,1,7
44,30,1,1,1,7
204,266,1,2,2,56
1077,963,1,1,1,7
2012,3351,1,1,1,14
1440,1422,3,2,18,14
108,333,1,1,1,28
2400,2380,3,2,20,14
130,130,3,1,13,14
1320,1320,3,1,40,14
954,942,3,1,6,56
75,78,3,2,3,56
1406,817,3,1,19,14
117,135,1,1,1,28
192,186,3,2,6,28
630,623,3,2,7,28
1414,1393,3,2,7,56
263,286,1,1,1,28
1953,1640,1,1,1,28
84,100,3,2,2,56
22,22,1,1,1,14
565,2469,1,1,1,56
2685,2489,1,1,1,28
1158,1033,1,1,1,7
777,740,3,2,37,14
352,1812,1,1,1,28
2003,1659,1,1,1,14
332,535,1,1,1,56
39,37,1,1,1,112
5,5,1,1,1,112
943,943,3,2,23,14
805,735,1,1,1,56
2651,1177,1,1,1,7
1398,1667,1,1,1,112
3255,3255,3,1,31,7
1224,1212,3,2,12,14
1890,2088,1,1,9,7
1590,366,1,1,1,28
15,32,1,1,1,56
26,22,3,2,1,112
136,132,3,1,4,56
1307,759,1,1,1,7
11,11,1,1,1,112
106,184,1,2,1,112
1550,383,1,1,1,56
3430,3817,1,1,1,28
175,1349,1,1,1,56
2960,2880,3,2,40,14
3489,3282,1,1,1,7
2756,2730,3,1,13,14
684,1080,3,1,12,14
25,31,3,2,1,112
2983,660,1,1,1,7
70,148,1,2,1,56
121,248,1,1,1,56
580,600,1,1,1,14
3414,845,1,1,1,7
1107,1093,1,1,1,56
224,267,1,1,1,7
983,152,1,1,1,7
2132,2132,3,1,26,14
240,348,1,2,2,56
2394,2310,3,1,42,7
300,288,3,1,4,56
1063,932,1,1,1,28
1049,990,1,1,1,14
3432,3432,3,2,33,7
340,304,3,2,4,112
413,1913,1,1,1,14
2392,2384,3,1,8,112
1443,1404,3,2,39,14
1844,445,1,1,1,28
376,440,1,2,4,28
451,2835,1,1,1,7
68,72,3,1,1,56
968,946,3,2,22,7
2296,2208,3,1,8,56
3194,3087,1,1,1,14
434,420,3,1,14,14
1420,1400,3,1,20,14
1406,1571,1,1,1,28
1608,1584,3,1,12,14
32,30,3,2,2,56
2870,2842,3,2,14,14
75,72,3,1,3,28
419,2662,1,1,1,56
1718,1451,1,1,1,7
1392,1376,3,1,8,28
1652,1631,3,1,7,56
46,40,3,2,2,112
51,48,3,1,3,56
3085,796,1,1,1,28
2808,1456,3,1,26,14
56,49,3,2,7,14
840,840,3,2,24,7
534,503,1,1,1,7
3153,3067,1,1,1,56
357,350,3,2,7,28
136,263,1,2,1,56
192,188,3,2,4,56
2028,1989,3,1,39,14
19,31,1,1,1,14
370,360,3,1,10,14
779,779,3,1,19,14
2730,2510,1,1,1,14
250,918,1,1,1,7
1123,3632,1,1,1,7
1952,1920,3,1,32,14
508,180,1,1,2,56
57,54,3,2,3,112
889,944,1,1,1,28
36,43,1,2,1,112
46,241,1,1,1,56
2380,2346,3,1,34,14
1460,1440,3,2,10,28
2008,444,1,1,1,56
888,870,3,2,6,56
896,896,3,2,16,14
1245,282,1,1,1,14
2896,2736,1,1,1,7
1115,293,1,1,1,28
22,30,1,1,1,112
276,270,3,1,6,28
634,641,1,1,1,7
2356,599,1,1,1,28
2910,2860,3,1,10,28
57,54,3,2,3,28
2752,2720,3,2,8,56
1030,1020,3,2,10,28
7,10,1,1,1,56
224,210,3,1,14,14
2855,2124,1,1,1,14
317,388,1,1,1,7
10,15,1,1,1,28
460,167,1,1,1,56
1728,1696,3,2,16,14
259,315,1,1,1,7
485,480,3,2,5,56
1116,1116,3,1,36,14
55,302,1,1,1,56
460,1347,1,1,1,14
432,416,3,2,8,28
525,525,3,2,25,7
441,2135,1,1,1,14
732,3213,1,1,1,7
1512,1484,3,1,7,56
2111,309,1,1,1,7
360,1841,1,1,1,7
1641,1593,1,1,1,7
3939,3562,3,1,13,7
1590,362,1,1,1,14
1520,1520,3,2,19,14
2844,2808,3,2,36,14
1095,489,1,1,3,7
3829,3815,1,1,1,28
678,535,1,1,1,7
2652,2430,1,1,1,7
2516,2516,3,1,37,14
181,191,1,1,1,28
1012,203,1,1,1,7
142,744,1,1,1,14
265,255,3,2,5,56
3725,3700,3,2,25,14
776,1570,1,1,1,56
1984,1952,3,1,8,56
1640,1107,3,1,41,14
397,367,1,1,1,28
616,603,1,1,1,28
156,156,3,1,39,7
638,2466,1,1,1,14
434,434,3,1,31,14
126,117,3,1,9,14
135,81,1,1,1,112
1421,1421,3,1,29,14
2526,551,1,1,1,14
266,1886,1,1,1,14
1927,1886,3,1,41,7
72,72,3,2,4,28
105,173,1,1,1,112
54,51,3,1,3,56
607,3517,1,1,1,7
703,228,1,1,1,56
160,152,3,1,4,56
2511,2511,3,1,31,7
630,630,3,2,35,7
305,911,1,1,1,14
241,261,1,1,1,112
819,819,3,1,21,14
281,377,1,1,1,28
214,930,1,1,1,56
3237,3237,3,1,39,14
68,180,1,2,1,112
2092,485,1,1,1,28
340,181,1,1,1,112
973,2824,1,1,1,7
2336,3955,1,1,1,7
556,494,1,1,1,28
122,290,1,1,1,14
112,112,3,1,8,14
2837,573,1,1,1,28
13,34,1,1,1,7
492,492,3,1,6,28
3815,1067,1,1,1,7
2501,569,1,1,1,28
72,80,3,2,2,112
495,188,1,1,1,56
3939,3939,3,2,39,7
194,427,1,1,1,28
156,152,3,2,4,56
1503,273,1,1,1,7
168,168,3,1,6,28
28,37,1,1,1,56
280,260,3,1,20,14
269,1140,1,1,1,7
1068,271,1,1,1,14
2910,2910,3,2,30,7
17,25,1,1,1,7
1224,1206,3,1,9,28
2516,2482,3,2,17,14
4,9,1,1,1,112
14,55,1,1,1,112
60,60,3,2,2,112
704,2571,1,1,1,7
1116,228,1,1,1,7
2756,2730,3,1,26,7
287,886,1,1,1,14
700,700,3,1,35,14
220,306,1,2,2,56
46,71,1,1,1,112
782,782,3,1,34,14
212,129,1,2,1,56
405,400,3,1,5,56
1284,1213,1,1,1,56
3644,3618,1,1,1,14
96,171,1,2,1,112
897,897,3,2,39,7
3574,3504,1,1,1,7
864,262,1,1,1,56
2,4,1,1,1,112
1269,1242,3,1,27,14
108,86,3,1,2,112
204,244,1,2,2,56
1911,1911,3,1,21,14
2860,2756,3,1,13,28
392,852,1,1,1,56
1224,1197,3,1,3,112
1621,1554,1,1,1,14
531,171,1,1,1,56
745,2946,1,1,1,14
429,1312,1,1,1,28
337,396,1,1,1,7
3580,3604,1,1,1,28
960,960,3,2,16,14
15,20,3,1,1,112
1320,1302,3,2,6,56
13,27,1,1,1,112
3471,3471,3,2,39,7
1786,1644,1,1,1,7
1534,3756,1,1,1,7
800,800,3,1,5,112
1680,1645,3,1,35,14
3465,646,1,1,1,28
45,83,1,1,1,14
226,304,1,2,2,56
504,504,3,1,18,14
11,21,3,1,1,112
3960,3960,3,2,40,7
2534,2422,1,1,1,7
208,192,3,2,16,7
2555,2562,3,2,7,112
6,16,3,1,1,112
50,58,3,1,2,28
126,105,3,1,21,7
3959,3959,3,2,37,7
211,111,1,1,1,56
987,316,1,1,1,56
2618,2618,3,2,34,7
3960,1449,1,1,1,28
7,16,3,1,1,112
53,32,1,1,1,28
464,464,3,1,16,14
1558,1596,3,2,38,14
220,220,3,1,11,14
1339,1290,1,1,1,7
32,32,3,1,2,56
357,336,3,2,21,7
22,48,1,1,1,28
2108,2074,3,1,34,14
445,152,1,1,1,56
321,130,1,1,1,112
1008,1008,3,2,16,14
1332,1314,3,2,6,56
187,72,1,1,1,14
1748,1729,3,1,19,14
68,34,1,1,1,28
1375,1375,3,1,25,14
3780,3780,3,2,36,7
17,19,1,1,1,14
728,728,3,2,13,14
3,6,1,1,1,112
28,28,3,2,2,112
79,98,1,1,1,14
225,225,3,1,9,14
1408,1408,3,1,16,14
2002,1967,3,2,7,56
324,306,3,1,18,14
56,34,1,1,1,56
182,182,3,2,14,14
471,2485,1,1,1,14
3401,3506,1,1,1,14
152,192,3,2,2,56
936,3719,1,1,1,7
703,703,3,1,19,14
12,15,1,1,1,28
980,244,1,1,1,14
318,715,1,1,1,112
1022,3545,1,1,1,7
3762,3731,1,1,1,14
472,468,3,1,4,112
1938,1938,3,2,38,7
572,545,1,1,1,28
1213,1175,1,1,1,56
112,72,1,1,1,56
525,1175,1,1,1,7
6,17,1,2,1,112
2898,2856,3,1,42,7
2475,2400,3,2,15,14
3767,839,1,1,1,14
1102,1064,3,1,38,14
37,90,1,1,1,14
116,319,1,1,1,7
2,3,3,1,1,112
1025,1025,3,2,41,14
5,9,3,1,1,112
70,170,1,1,1,7
85,489,1,1,1,56
1062,960,1,1,1,14
3120,3107,3,2,13,28
1364,1364,3,1,31,14
1917,383,1,1,1,7
19,26,1,1,1,112
3840,1124,1,1,1,7
961,961,3,2,31,14
3116,3116,3,1,41,7
100,100,3,1,2,56
3872,3806,3,2,22,14
76,186,1,1,1,7
285,280,3,2,5,112
942,966,3,2,6,112
1485,1467,3,1,9,28
133,232,1,2,1,56
1115,3409,1,1,1,7
468,468,3,2,12,14
447,123,1,1,1,14
136,132,3,1,4,56
20,20,3,1,2,56
1500,1476,3,2,12,14
24,50,1,1,1,112
2772,2772,3,1,33,7
2427,2574,1,1,3,7
974,284,1,1,1,56
2312,2224,3,2,8,56
1122,1122,3,1,33,14
3909,1463,1,1,1,14
861,861,3,1,41,7
3557,3557,1,1,1,14
11,17,1,2,1,112
3828,3828,3,2,33,7
422,316,1,1,1,7
896,916,3,1,4,112
1407,1407,3,1,21,14
3885,993,1,1,1,14
108,90,3,2,18,7
359,754,1,1,1,7
986,713,1,1,1,7
1420,1400,3,1,20,7
25,38,1,1,1,56
51,128,1,2,1,112
1930,3967,1,1,1,7
705,2440,1,1,1,14
1494,1449,3,1,9,28
113,230,1,1,1,56
1972,2291,3,2,29,7
92,74,3,2,2,112
55,149,1,1,1,14
402,1378,1,1,1,28
676,676,3,1,26,14
100,100,3,2,20,7
2,4,1,1,1,112
966,924,3,1,42,7
279,279,3,1,31,7
1081,1081,3,2,23,14
78,55,1,1,1,112
286,1162,1,1,1,28
3383,3183,1,1,1,7
130,333,1,1,1,28
646,646,3,1,38,7
201,383,1,1,1,56
7,11,1,1,1,56
1811,1829,1,1,1,7
23,23,3,1,1,112
2472,2448,3,1,24,7
1600,1560,3,2,40,7
210,210,3,2,30,7
1254,1204,1,1,1,28
92,115,1,1,1,112
30,52,1,2,1,112
2332,609,1,1,1,28
1284,385,1,1,1,56
15,21,1,1,1,112
87,228,1,1,1,56
125,91,1,2,1,56
300,300,3,2,20,14
1064,1064,3,1,28,14
1757,2272,1,1,1,56
183,72,1,1,1,14
3116,3075,3,2,41,14
496,472,3,2,4,112
600,595,3,1,5,56
2626,2315,1,1,1,7
2777,623,1,1,1,14
506,714,1,1,1,112
45,118,1,2,1,112
114,149,1,2,1,56
183,87,1,1,1,56
3173,687,1,1,1,7
2592,2556,3,2,36,7
150,180,3,1,3,28
1721,1723,1,1,1,7
80,80,3,2,5,28
47,61,1,1,1,28
1636,1397,1,1,1,7
10,26,1,1,1,56
760,750,3,2,10,14
21,36,1,1,1,56
245,235,3,1,5,56
131,413,1,1,1,56
1745,1778,1,1,1,7
1579,1298,1,1,1,56
2275,2275,3,1,25,7
1105,1105,3,2,13,14
3024,3000,3,2,12,28
453,1390,1,1,1,28
483,175,1,1,1,56
1770,1710,3,2,6,56
2932,2570,1,1,1,28
4,8,1,1,1,112
857,221,1,1,1,14
367,1426,1,1,1,14
221,221,3,2,13,14
95,76,1,1,1,56
7,11,1,1,1,14
307,126,1,1,1,56
27,32,1,1,1,112
61,96,1,2,1,28
812,812,3,2,14,14
291,310,1,1,1,7
376,647,1,1,1,28
296,978,1,1,1,28
494,494,3,1,38,14
1956,444,1,1,1,28
2782,2782,3,2,26,7
507,169,1,1,1,28
3965,1575,1,1,1,28
54,69,1,1,1,7
70,104,1,2,1,112
167,109,1,1,1,14
738,714,3,1,6,56
3440,3440,3,1,40,7
2501,2460,3,1,41,14
321,267,3,1,3,56
191,301,1,2,1,112
741,192,1,1,1,14
1132,274,1,1,1,14
2997,613,1,1,1,7
1248,303,1,1,1,7
81,103,1,1,1,112
2296,2296,3,2,41,14
2144,1024,3,1,16,14
558,522,1,1,1,56
333,96,1,1,1,7
1287,311,1,1,1,28
1368,1332,3,2,36,14
235,230,3,1,5,28
1068,1056,3,2,6,28
17,52,1,1,1,56
441,585,1,2,9,7
148,148,3,2,37,7
904,218,1,1,1,7
384,384,3,2,8,28
183,153,3,1,3,56
1160,1086,3,1,2,112
612,2700,1,1,1,28
2945,2914,3,1,31,7
36,34,1,1,1,56
612,621,3,1,9,28
47,66,1,2,1,112
35,42,1,1,1,112
184,112,1,1,1,7
21,23,1,1,1,28
2208,2176,3,2,32,14
1944,3945,1,1,3,7
2768,2680,3,2,8,56
2528,2496,3,1,8,56
54,73,1,1,1,7
153,144,3,1,9,14
1576,1416,1,1,1,7
968,987,1,1,1,7
1668,1656,3,1,12,14
775,775,3,2,25,14
864,864,3,1,6,112
416,1301,1,1,1,56
2623,537,1,1,1,7
1643,1432,1,1,1,14
1074,978,1,1,1,56
153,402,1,1,1,7
5,8,1,1,1,112
371,96,1,1,1,7
619,584,1,1,1,14
3885,3885,3,1,35,7
1562,1551,3,1,11,28
1808,1784,3,1,8,28
3861,3850,3,2,11,112
246,574,1,1,1,28
220,216,3,2,4,56
2527,2527,3,1,19,14
804,804,3,2,12,14
561,561,3,1,33,14
2790,2754,3,1,9,56
1147,1147,3,2,31,14
1060,1037,1,1,1,14
379,2178,1,1,1,7
255,1847,1,1,1,7
45,31,1,1,1,56
83,121,1,1,1,7
3712,3712,3,2,32,7
94,96,3,2,2,56
294,117,1,1,1,28
183,626,1,1,1,14
3339,766,1,1,1,7
196,196,3,2,14,14
49,46,1,1,1,112
136,128,3,1,2,112
1960,2262,1,1,1,28
1589,1554,3,1,7,56
1886,1845,3,2,41,14
80,80,3,2,2,112
440,440,3,2,11,14
300,845,1,1,1,56
3954,3950,1,1,1,28
208,208,3,2,26,14
728,728,3,1,13,14
629,1095,1,1,1,56
2269,2279,1,1,1,7
1509,356,1,1,1,14
2052,2016,3,1,36,14
1727,1705,3,1,11,28
3576,3576,3,2,24,14
98,472,1,1,1,28
860,824,3,1,4,112
651,651,3,2,31,7
1368,351,1,1,1,28
264,264,3,1,33,7
113,67,1,1,1,28
2520,2520,3,2,28,7
1755,1755,3,2,13,14
21,68,1,1,1,56
44,102,1,1,1,56
26,63,1,1,1,14
1428,1414,3,1,14,14
69,50,1,1,1,28
60,88,1,1,1,112
26,38,1,1,1,7
325,931,1,1,1,56
